7E2E590A	Asymptotic wavelet and Gabor analysis: extraction of instantaneous frequencies
7CC4BE9E	Efficient scheduling algorithms for real-time multiprocessor systems
808CE875	Laplacian Eigenmaps and Spectral Techniques for Embedding and Clustering
85AB8E7E	Logical Foundations of Object-Oriented and Frame-Based Languages
5BFD6FC8	Data Mining of User Navigation Patterns
7947FF2D	A practical automatic polyhedral parallelizer and locality optimizer
7546F002	Web Modeling Language (WebML): a modeling language for designing Web sites
7BBD61D0	Enhanced hypertext categorization using hyperlinks
7AC78107	How to make ad-hoc polymorphism less ad hoc
7D7D0E37	On estimating end-to-end network path properties
5DB3F0AB	Application of theorem proving to problem solving
7E715D96	Design of a wireless sensor network platform for detecting rare, random, and ephemeral events
7F989853	Mobility in collaboration
7869007A	Ripple joins for online aggregation
7FC2CBAF	Pacemakers and Implantable Cardiac Defibrillators: Software Radio Attacks and Zero-Power Defenses
7EAEB390	Locality-sensitive binary codes from shift-invariant kernels
76C8814C	Optimization principles and application performance evaluation of a multithreaded GPU using CUDA
7F554D80	A decentralized model for information flow control
7B7C3D98	A dynamical systems perspective on agent-environment interaction
7EBE10BE	Enhancing throughput over wireless LANs using channel state dependent packet scheduling
7F85CD9E	A Fast Index for Semistructured Data
78380D3C	Parallel Computing Experiences with CUDA
755C1FC9	Statistics of chaotic binary sequences
8031E3C3	Learning the K in K-Means
7E6A60CC	Ethane: taking control of the enterprise
003B933A	Structured analysis for requirements definition
80DC8A4D	Approximate String Joins in a Database (Almost) for Free
7DF8F415	Access control meets public key infrastructure, or: assigning roles to strangers
811E4804	Modeling and performance analysis of BitTorrent-like peer-to-peer networks
7D497089	MSOCKS: an architecture for transport layer mobility
6A8BC58C	Adaptive Selection Methods for Genetic Algorithms
7E340B5B	A two-tier data dissemination model for large-scale wireless sensor networks
810CCE5E	Vigilante: end-to-end containment of internet worms
7EDDA16C	KISS: keep it simple and sequential
7E984E09	General decidability theorems for infinite-state systems
797DB4B6	Integration of heterogeneous databases without common domains using queries based on textual similarity
810C92DE	Heuristics for Internet map discovery
7635DD4A	The program-size complexity of self-assembled squares (extended abstract)
7FBFCB7F	Meaningful change detection in structured data
76CE2046	A study of the behavior of several methods for balancing machine learning training data
7B963C19	Adapting packet fair queueing algorithms to wireless networks
8146D5B2	A data-oriented (and beyond) network architecture
7669251E	Reducing WWW latency and bandwidth requirements by real-time distillation
7BB36F4D	Effective data mining using neural networks
80DA9309	The spatial semantic hierarchy
80D7976C	Efficient visual event detection using volumetric features
7F726564	On the capacity of large Gaussian relay networks
82EC8D2B	Predicting the semantic orientation of adjectives
7E58C722	Indexing based on scale invariant interest points
794827F5	Summarizing text documents: sentence selection and evaluation metrics
7ECA2854	Tangible interfaces for remote collaboration and communication
7B309A4D	Self-similarity in World Wide Web traffic: evidence and possible causes
7B3F6DF6	Some algebraic and geometric computations in PSPACE
7E7E9AAB	BLINC: multilevel traffic classification in the dark
790E2232	An effective hash-based algorithm for mining association rules
7CEDC8F4	Software processes are software too
7717BC28	On the relative expressiveness of description logics and predicate logics
6E40A1A0	Toward Optimal Feature Selection
79BF7953	Efficient time series matching by wavelets
7A4CC4CF	Design, implementation, and evaluation of a Revision Control System
7C0C7065	On computing correlated aggregates over continual data streams
7F88FF5B	What do packet dispersion techniques measure?
7574463B	Group lasso with overlap and graph lasso
752A42F5	Geography-informed energy conservation for Ad Hoc routing
0AF21D16	A case for redundant arrays of inexpensive disks(RAID)
59F0367F	Query Optimization for XML
81232EF8	The complexity of satisfiability problems
5FC15A11	A Foundation for Multi-dimensional Databases
8076DA07	On agent-based software engineering
596730EE	Universally Composable Security: A New Paradigm for Cryptographic Protocols
85B5DD30	Symbiotic jobscheduling for a simultaneous multithreaded processor
7698C5AB	The action workflow approach to workflow management technology
7B31C6B2	Checking system rules using system-specific, programmer-written compiler extensions
7F8BFDBA	Efficient data mining for path traversal patterns
7D1286E9	Automatically inferring patterns of resource consumption in network traffic
7A44C01F	Integration and synchronization of input modes during multimodal human-computer interaction
7CFB5B0D	Information-theoretic measures for anomaly detection
7FAD1033	Generating hard instances of lattice problems (extended abstract)
7C8CACD1	Linear pattern matching algorithms
83BE2AFB	Beyond market baskets: generalizing association rules to correlations
7E9C0FC0	The Unscented Particle Filter
78975264	Searching XML documents via XML fragments
7D35BDA3	Scalability, fidelity, and containment in the potemkin virtual honeyfarm
7E91D885	Time-frequency localization operators: a geometric phase space approach
7E1AF7A6	Improving IPC by kernel design
7F5BB759	The Impact of Virtualization on Network Performance of Amazon EC2 Data Center
778010BD	Limits on the provable consequences of one-way permutations
75E9410B	A metaobject protocol for C++
7CC0D6BA	High-performance computer architecture
7ACDE861	Document clustering using word clusters via the information bottleneck method
58954830	SecureUML: A UML-Based Modeling Language for Model-Driven Security
7DD10114	Adaptive precision setting for cached approximate values
7E497753	Selection of scale-invariant parts for object class recognition
7FD6C05D	Propagation of trust and distrust
794128C6	Direct chosen ciphertext security from identity-based techniques
7E200F53	A method for transparent admission control and request scheduling in e-commerce web sites
7807C153	A Formal Approach to Software Architectures
7860A3D0	Understanding belief propagation and its generalizations
7F924931	A high-throughput path metric for multi-hop wireless routing
7EEFB333	Near-Optimal Signal Recovery From Random Projections: Universal Encoding Strategies?
7B1A8818	InfoSleuth: agent-based semantic integration of information in open and dynamic environments
75C34C28	Answering queries using views (extended abstract)
6A8C1112	Knowledge Discovery in Databases: An Attribute-Oriented Approach
7BEA2CB4	Imperative functional programming
092BE59F	Between mdps and semi-mdps
811F42B7	Simulation, verification and automated composition of web services
7C8CBB91	Modeling visual attention via selective tuning
7EB4CC38	Nonline-of-sight error mitigation in mobile location
819F62EE	Probabilistic topic models
58EBB7E7	Integrated architecture for learning, planning, and reacting based on approximating dynamic programming
796DE66B	Matching is as easy as matrix inversion
801E31D3	Measuring link bandwidths using a deterministic model of packet delay
7E3CD98E	A critique of ANSI SQL isolation levels
7D456513	Countering code-injection attacks with instruction-set randomization
80299D57	Design and verification of secure systems
808539BD	Wireless Information-Theoretic Security
7C3FFBCA	Scalable SQL and NoSQL data stores
7B6750C7	Knowledge, action, and the frame problem
7D95082D	Discourse segmentation of multi-party conversation
813D6F29	Concepts and experiments in computational reflection
7D1B4FBF	Struck: Structured output tracking with kernels
754E4CA8	Controlling interference in ambients
7FEB72CB	The Current State and Future of Search Based Software Engineering
789AC20A	Using ODP metadata to personalize search
7EE04B6B	An Efficient Identity-Based Batch Verification Scheme for Vehicular Sensor Networks
77935F74	On the complexity of time table and multi-commodity flow problems
800052BF	A case for redundant arrays of inexpensive disks (RAID)
804DF917	X-Diff: an effective change detection algorithm for XML documents
7ED92371	TrustVisor: Efficient TCB Reduction and Attestation
7A182387	LEAP: efficient security mechanisms for large-scale distributed sensor networks
80F15F83	Biographies, bollywood, boomboxes and blenders: Domain adaptation for sentiment classification
85A8C1B6	Design study for a CDMA-based third-generation mobile radio system
7C9F8F2A	Diagonal algebraic space-time block codes
80362A3F	Visibly pushdown languages
80A35F5D	The Infinite Hidden Markov Model
065240F7	An investigation into reactive planning in complex domains
7F8B3012	On the estimation of optical flow: relations between different approaches and some new results
78AD5030	Generalized FLP impossibility result for t -resilient asynchronous computations
8014A7A3	Multi-constrained optimal path selection
816245E2	Three Generative, Lexicalised Models for Statistical Parsing
7F2591E4	On multiple description streaming with content delivery networks
7DB54CEE	Architectural mismatch or why it's hard to build systems out of existing parts
77B04970	A new theory of deadlock-free adaptive routing in wormhole networks
7D8F3755	A novel dimensionally-decomposed router for on-chip communication in 3D architectures
09F47932	The Foundations of Cost-Sensitive Learning
80160FEB	Caching strategies in on-demand routing protocols for wireless ad hoc networks
5E6558E7	A practical approach to feature selection
75EE664A	Algorithms for estimating relative importance in networks
7FA254D4	Learning from Notes: organizational issues in groupware implementation
7D4969FE	GPSR: greedy perimeter stateless routing for wireless networks
7F71C43E	Some philosophical problems from the standpoint of artificial intelligence
754821CB	Understanding and Using Context
7F1224B5	A meta-notation for protocol analysis
7F3441E6	Query chains: learning to rank from implicit feedback
7A6D1235	Short text classification in twitter to improve information filtering
810495D3	An empirical model of HTTP network traffic
75E8BE71	Managing Wire Delay in Large Chip-Multiprocessor Caches
7E149553	Tradeoffs for packet classification
7F9F6078	ExOR: opportunistic multi-hop routing for wireless networks
7FBFEF23	Improving direct-mapped cache performance by the addition of a small fully-associative cache and prefetch buffers
7D52DE82	Improving register allocation for subscripted variables
666E6A90	Latent Class Models for Collaborative Filtering
7D6388BD	Matching output queueing with a combined input output queued switch
78690A9E	Learning and Executing Generalized Robot Plans
8153B33D	Routing in Ad Hoc Networks of Mobile Hosts
7C0A58C0	Documenting frameworks using patterns
7E089DF1	Probabilistic approximation of metric spaces and its algorithmic applications
7F74A581	Caching on the World Wide Web
5F1667CA	What Is the Nearest Neighbor in High Dimensional Spaces?
7D1FE6B8	K -means clustering via principal component analysis
5D0B4D1E	Interactive virtual materials
7DC4A464	Efficient mining of association rules in distributed databases
7EE3F6FC	Data-streams and histograms
7B964E89	A semantic approach to contextual advertising
7732E79C	Near-optimal sensor placements in Gaussian processes
7EE2DB1A	On the self-similar nature of Ethernet traffic
808F53AD	Computational lambda-calculus and monads
7F647907	Efficient Pattern Recognition Using a New Transformation Distance
7CD6E532	Random coding theorem for broadcast channels with degraded components
78545BEC	The complexity of propositional linear temporal logics
77871BBA	AltiVec extension to PowerPC accelerates media processing
81C288C2	A Decomposition Approach to CPM
8061F9BC	The directory-based cache coherence protocol for the DASH multiprocessor
7F63C633	Probabilistic Matrix Factorization
81EDC6AA	Agent Oriented Programming
7D711159	A Note on the Secrecy Capacity of the Multiple-Antenna Wiretap Channel
0B593E1F	Making scheduling cool: temperature-aware workload placement in data centers
755453D3	Society of mind
7C6970F6	Hidden Markov processes
80339710	Informed prefetching and caching
7D844126	Schema-free XQuery
7F2A6B73	Sensor deployment and target localization based on virtual forces
7F7B2DF5	Generalized minimum distance decoding
59CCB84E	Controlling the Sensitivity of Support Vector Machines
7512CF90	Negotiation and cooperation in multi-agent environments
79C3CD08	Online association rule mining
5E1D00ED	Discovery of Multiple-Level Association Rules from Large Databases
7FE3A63E	Learning to predict where humans look
7B2EE573	Lx: a technology platform for customizable VLIW embedded processing
8008AC11	Register organization for media processing
7F37B1B4	DataGuides: Enabling Query Formulation and Optimization in Semistructured Databases
7ED32AF5	Source coding with side information and a converse for degraded broadcast channels
8326ECB7	MV routing and capacity building in disruption tolerant networks
7DFD1717	Privacy by Design - Principles of Privacy-Aware Ubiquitous Systems
7597D6F7	Scene analysis using regions
7D47830B	Receiver-driven layered multicast
80859777	A tight bound on approximating arbitrary metrics by tree metrics
7C342B49	BGP routing stability of popular destinations
7CECDB78	BIRCH: an efficient data clustering method for very large databases
7D298610	Acting optimally in partially observable stochastic domains
7E7ABD09	Traffic classification using clustering algorithms
6A8B17A8	Automating the Generation and Sequencing of Test Cases from Model-Based Specifications
6D0F822D	On the importance of checking cryptographic protocols for faults
81EBBD0C	Extending the database relational model to capture more meaning
80C26DA6	Dynamic 3D models with local and global deformations: deformable superquadrics
7BC1A0BE	Influence sets based on reverse nearest neighbor queries
7F74D5E5	Aspect-oriented programming
78F865C2	Re-place-ing space: the roles of place and space in collaborative systems
5D55B62A	Lazy abstraction with interpolants
72E0D910	XWRAP: an XML-enabled wrapper construction system for Web information sources
807E1D24	A probabilistic powerdomain of evaluations
76397661	Unsupervised Models for Named Entity Classification
08D02ABD	Scaling Clustering Algorithms to Large Databases
7E6024BA	Simultaneous multithreading: maximizing on-chip parallelism
589D9B25	Novel Approaches in Query Processing for Moving Object Trajectories
7CF27E74	Requirements engineering in the year 00: a research perspective
80A04DF2	Gaussian Interference Channel Capacity to Within One Bit
7E2B9854	A study on convolution kernels for shallow semantic parsing
813602CD	EROS: a fast capability system
7E176162	Web-scale information extraction in knowitall: (preliminary results)
8070C063	Locality Preserving Projections
768FFA33	Google Android: A Comprehensive Security Assessment
7D86DDF0	Learning to Parse Images of Articulated Bodies
7DAEA3A7	Fast visibility restoration from a single color or gray level image
7C06EC62	Learning Bayesian networks
799D1003	On the structure of vector quantizers
7DB61166	New upper bounds on the rate of a code via the Delsarte-MacWilliams inequalities
7E3CAAAB	Randomized gossip algorithms
808F7FA8	Coalition structure generation with worst case guarantees
5BD032C5	A brief introduction to boosting
7DDBEEEA	Mixed Membership Stochastic Blockmodels
5862283B	A Representation for the Adaptive Generation of Simple Sequential Programs
7A33AA65	Models of incremental concept formation
7E547F9B	Multilabel Neural Networks with Applications to Functional Genomics and Text Categorization
089AC393	The complexity of satisfiability problems
7F056ED8	A universal modular ACTOR formalism for artificial intelligence
7988FAED	An abstract, argumentation-theoretic approach to default reasoning
7F240A67	A recursive approach to low complexity codes
08B24AAF	Word problems requiring exponential time
7E61A08D	Multiagent learning using a variable learning rate
7688F12E	Models for metasearch
7F28B09E	Implementation and performance of Munin
7EF081C9	Comparison of routing metrics for static multi-hop wireless networks
5A51503E	CVC Lite: A New Implementation of the Cooperating Validity Checker
7F9527D6	The ant system applied to the quadratic assignment problem
7E2929E3	Achieving Secure, Scalable, and Fine-grained Data Access Control in Cloud Computing
7EE504A4	Practical, real-time, full duplex wireless
7D2D2480	An implementation of logical analysis of data
810C5E96	The Case for Lifetime Reliability-Aware Microprocessors
768C95FD	Log-based receiver-reliable multicast for distributed interactive simulation
7726E92F	Tree clustering for constraint networks
7CF01C08	Modeling online reviews with multi-grain topic models
7E6B094E	On Subjective Measures of Interestingness in Knowledge Discovery
80C661F3	Managing Gigabytes: Compressing and Indexing Documents and Images
076A4C2E	Decision Making in an Embedded Reasoning System
72236240	How bad is naive multicast routing?
7840127F	Oblivious transfer and polynomial evaluation
5A95643A	Constraint propagation algorithms for temporal reasoning: a revised report
7E5DEB2E	Measures of distributional similarity
7DAE8A83	Secure Ranked Keyword Search over Encrypted Cloud Data
7CF0689B	Tag-based social interest discovery
7ECBF2DD	Low-cost traffic analysis of Tor
812C5F5F	A cost-effective, high-bandwidth storage architecture
844D19EC	Discrete Abstractions of Hybrid Systems
7DD1820D	A new statistical parser based on bigram lexical dependencies
06651686	The Epistinxalogy of a Rule-Based Expert System-a Framework for Explanation
81962665	Simultaneous multithreading: maximizing on-chip parallelism
7755429F	Next century challenges: mobile networking for ¡°Smart Dust¡±
7D6BAC28	PDA: Privacy-Preserving Data Aggregation in Wireless Sensor Networks
80C92D78	Unveiling turbo codes: some results on parallel concatenated coding schemes
76DD0B4A	An empirical evaluation of deep architectures on problems with many factors of variation
7DF94264	Wide-area traffic: the failure of Poisson modeling
601DA7AF	Genetic Algorithms for Multiobjective Optimization: FormulationDiscussion and Generalization
7DFE4E62	Impala: a middleware system for managing autonomic, parallel sensor systems
7E2E5D40	Deep packet inspection using parallel bloom filters
806DBDB2	Rendered path: range-free localization in anisotropic sensor networks with holes
7F3F7875	On Three Types of Covering-Based Rough Sets
5DC1791D	An Investigation of Niche and Species Formation in Genetic Function Optimization
7EAF03D4	Adapting ranking SVM to document retrieval
78CA1AD0	Two algorithms for maintaining order in a list
7798F988	A new greedy approach for facility location problems
711AFA48	Schedulability analysis for tasks with static and dynamic offsets
7BE0301B	On the Shannon capacity of a graph
7E094AA3	RiMOM: A Dynamic Multistrategy Ontology Alignment Framework
7CC3FECE	Learning to recommend with social trust ensemble
7AB5C51B	MetaCost: a general method for making classifiers cost-sensitive
7E2A016B	Cooperation in wireless ad hoc networks
80F1D5FD	OKBC: a programmatic foundation for knowledge base interoperability
77B21218	Sound and precise analysis of web applications for injection vulnerabilities
5C70C5D0	The GENITOR Algorithm and Selection Pressure: Why Rank-Based Allocation of Reproductive Trials is Best
7DC5D439	Adopt: asynchronous distributed constraint optimization with quality guarantees
60E33AF9	An Analysis of Bayesian Classifiers
7DD93495	Non-standard reasoning services for the debugging of description logic terminologies
81457756	Segmenting foreground objects from a dynamic textured background via a robust Kalman filter
7E5EC0B9	Statically detecting likely buffer overflow vulnerabilities
7F75378D	Label propagation through linear neighborhoods
756A7C1D	Trees, automata, and games
793894B4	SPINS: security protocols for sensor networks
7FB5D5E6	Pegasos: Primal Estimated sub-GrAdient SOlver for SVM
80CFC40F	Host multicast: a framework for delivering multicast to end users
7D43DF39	Cross-Layer Design for Lifetime Maximization in Interference-Limited Wireless Sensor Networks
7EC1184D	Encapsulation of parallelism in the Volcano query processing system
815D659C	Some advances in transformation-based part of speech tagging
810DBE71	Automatic verification of probabilistic concurrent finite state programs
7FE76A13	Design and evaluation of a new MAC protocol for long-distance 802.11 mesh networks
7E4C3A1D	Approximate join processing over data streams
7FE3CFA5	Distributed community detection in delay tolerant networks
7B0F0125	Distributional clustering of words for text classification
7E3171F4	Discriminative Frequent Pattern Analysis for Effective Classification
7FC0EB43	Relational learning of pattern-match rules for information extraction
7FA34075	Modeling TCP latency
7C109578	Resource containers: a new facility for resource management in server systems
5C85E2EC	Algorithms for Inverse Reinforcement Learning
80DE893F	Stability of multipacket slotted Aloha with selfish users and perfect information
7E81A8E0	Sprite: a simple, cheat-proof, credit-based system for mobile ad-hoc networks
7FB235AC	Efficient similarity search and classification via rank aggregation
07817922	Generalized search trees for database systems
80D18467	Public Key Encryption with Keyword Search
79788719	Two-dimensional discrete Markovian fields
7D83942E	Universality of data retrieval languages
7CC64163	Privacy preserving association rule mining in vertically partitioned data
803CDEA0	Database security - concepts, approaches, and challenges
75E8AE20	Direct anonymous attestation
8589DFB7	Mat¨¦: a tiny virtual machine for sensor networks
80A99F65	Cloning-based context-sensitive pointer alias analysis using binary decision diagrams
7A3EE770	The reflexive CHAM and the join-calculus
78EABD34	Human detection using partial least squares analysis
80680376	Generalized privacy amplification
7EC9950E	The tractability of subsumption in frame-based description languages
7E4DD647	Hash-based IP traceback
7B040B8A	Hierarchical classification of Web content
5F400EDE	Obtaining calibrated probability estimates from decision trees and naive Bayesian classifiers
8084C495	Random walks, universal traversal sequences, and the complexity of maze problems
7F1F6723	Becoming Wikipedian: transformation of participation in a collaborative online encyclopedia
805CD994	Corpus-based induction of syntactic structure: models of dependency and constituency
7D1D04DD	Learning to detect malicious executables in the wild
69EE840D	Policy Invariance Under Reward Transformations: Theory and Application to Reward Shaping
8129BCAE	Time-parameterized queries in spatio-temporal databases
77FEF789	A PTAS for the multiple knapsack problem
78394462	XmdvTool: integrating multiple methods for visualizing multivariate data
7DE3538E	Correlated topic models
80F0C7E3	Wherefore art thou r3579x?: anonymized social networks, hidden patterns, and structural steganography
796612B6	The end-to-end effects of Internet path selection
7F99DE96	The complexity of computing a Nash equilibrium
6A999CB1	Aggregate and verifiably encrypted signatures from bilinear maps
80683D9E	Rate-compatible puncturing of low-density parity-check codes
79D79BE7	On the minimal synchronism needed for distributed consensus
5BFE3BEE	Anomaly Detection over Noisy Data using Learned Probability Distributions
7DB1D3F1	A "flight data recorder" for enabling full-system multiprocessor deterministic replay
7FC587E5	Optimal placement of training for frequency-selective block-fading channels
82F259B6	System architecture directions for networked sensors
85F839A7	The dangers of replication and a solution
8630506C	Applications of path compression on balanced trees.
7DE76516	A delay-tolerant network architecture for challenged internets
806C4570	Handwritten digit recognition with a back-propagation network
814090A7	On the capacity of spatially correlated MIMO Rayleigh-fading channels
7F326370	Parallel merge sort
7D88ED52	Cabernet: vehicular content delivery using WiFi
7DADEBA3	Full-diversity, high-rate space-time block codes from division algebras
7DAFCE96	Towards an accurate AS-level traceroute tool
58C13AA3	Performance anomaly of 802.11b
7FE50157	Serial concatenation of interleaved codes: performance analysis, design, and iterative decoding
7E325941	ORB: An efficient alternative to SIFT or SURF
805AE273	Model-checking for real-time systems
5E1A26F0	Using output codes to boost multiclass learning problems
7D62E4ED	EM algorithms for PCA and SPCA
7553E1A7	A blackboard architecture for control
7588DBE4	The nesC language: A holistic approach to networked embedded systems
807E43F9	Classifying Single Trial EEG: Towards Brain Computer Interfacing
7E59910B	Space-time interest points
80A373FB	An Empirical Study of Smoothing Techniques for Language Modeling
7D31A96C	Database mining: a performance perspective
813B4422	CrowdDB: answering queries with crowdsourcing
80574CC0	On the evolution of user interaction in Facebook
7D1B3755	Pig latin: a not-so-foreign language for data processing
7E4D0B1D	Learning from Imbalanced Data
7B9E351B	Web search for a planet: The Google cluster architecture
7AF7A23F	Automatic multimedia cross-modal correlation discovery
7CB5390B	Efficient management of transitive relationships in large data and knowledge bases
7FDB78C9	The focussed D* algorithm for real-time replanning
804CA01F	A Comparison of Commercial and Military Computer Security Policies
60B8BA83	Row-diagonal parity for double disk failure correction
7F621B42	Walking in Facebook: A Case Study of Unbiased Sampling of OSNs
81698A92	YFilter: efficient and scalable filtering of XML documents
7882CE72	Promises: linguistic support for efficient asynchronous procedure calls in distributed systems
7F83AF98	Privacy-preserving k -means clustering over vertically partitioned data
7ED12F5F	Analytic evaluation of RED performance
7FCAF1BF	Lares: An Architecture for Secure Active Monitoring Using Virtualization
808DF322	Fast surface reconstruction using the level set method
7CA23682	A theory of the learnable
7549A9B4	Solving cluster ensemble problems by bipartite graph partitioning
80FD0E73	Aspect-oriented programming and modular reasoning
8012A972	Processing complex aggregate queries over data streams
7F474620	Large wireless networks under fading, mobility, and delay constraints
75F07DFA	Markov ciphers and differential cryptanalysis
5AEC8C5F	Enhancing server availability and security through failure-oblivious computing
81AA19F3	Parlog: Parallel programming in logic
7F6BDD5D	The capacity of wireless networks
76DFF7EB	Factorization meets the neighborhood: a multifaceted collaborative filtering model
7490C852	Timing analysis of keystrokes and timing attacks on SSH
7FB384A7	Boosting a weak learning algorithm by majority
809C7FF4	Summary cache: a scalable wide-area Web cache sharing protocol
7D9ECF09	Social influence analysis in large-scale networks
796ECB22	AHA! The adaptive hypermedia architecture
80097FB3	A modal process logic
764A7F47	Proxy prefix caching for multimedia streams
59A0793E	Using Second-Order Power Analysis to Attack DPA Resistant Software
75A7AD1D	Improved statistical alignment models
8088C627	Entropy-based algorithms for best basis selection
7FD54B11	Characterizing reference locality in the WWW
8081B7EF	An extended localized algorithm for connected dominating set formation in ad hoc wireless networks
7F3BD326	Optimal multi-step k-nearest neighbor search
5FE0234D	Reverse kNN search in arbitrary dimensionality
7D154523	AnySee: Peer-to-Peer Live Streaming
7EE9CC17	Knowledge sharing and yahoo answers: everyone knows something
71BDA3C9	Dynamic programming for partially observable stochastic games
813C0DEB	Mining sequential patterns by pattern-growth: the PrefixSpan approach
814B92A1	Relevance based language models
78BA5ABB	LIME: Linda meets mobility
8064F406	A hierarchical Bayesian language model based on Pitman-Yor processes
807DB664	Universal space-time coding
7FC7E9D7	Die Stacking (3D) Microarchitecture
80AE91D8	SMARTS: accelerating microarchitecture simulation via rigorous statistical sampling
7D9A8AC7	Task decomposition, dynamic role assignment, and low-bandwidth communication for real-time strategic teamwork
7B31877B	The transferable belief model
7F824541	A centering approach to pronouns
76BB9A6F	Verification of Synchronous Sequential Machines Based on Symbolic Execution
7B92BC3B	Moving out from the control room: ethnography in system design
7DB8E559	Tracking and recognizing rigid and non-rigid facial motions using local parametric models of image motion
80B4E9B9	A cryptographic file system for UNIX
58DF6A89	Efficient Algorithms for Model Checking Pushdown Systems
7D86BA1D	Context-sensitive information retrieval using implicit feedback
7F928F73	Conversion of control dependence to data dependence
7C36BC98	On the capacity of MIMO broadcast channels with partial side information
7F73C514	On maximum-likelihood detection and the search for the closest lattice point
7F055117	Drowsy caches: simple techniques for reducing leakage power
7E33CEF0	Optimizing Replication, Communication, and Capacity Allocation in CMPs
80D9F260	Gaussian Processes for Regression
5DB05423	Improving Regressors using Boosting Techniques
8121C202	Exploiting generative models in discriminative classifiers
7DE36109	Web caching and Zipf-like distributions: evidence and implications
7F6580C0	Blind identification and equalization based on second-order statistics: a time domain approach
5CB6B0C7	Notes on formalizing context
5E8183E6	A Reinforcement Learning Approach to Job-shop Scheduling
7F9D43DD	Cluster analysis for gene expression data: a survey
792647DE	A fuzzy commitment scheme
7DAAE1D6	Extracting schema from semistructured data
7EA3EFF7	Focused Crawling Using Context Graphs
80C5FA65	The distributed constraint satisfaction problem: formalization and algorithms
7A4C81F5	Rank aggregation methods for the Web
7CA270BC	Augmented encrypted key exchange: a password-based protocol secure against dictionary attacks and password file compromise
80FBAAFF	Principal type-schemes for functional programs
801343E6	A real-time garbage collector with low overhead and consistent utilization
7A2C361C	Resource overbooking and application profiling in shared hosting platforms
5AB639C0	Cooperative Task Management Without Manual Stack Management
81179ED5	Simulation-Based Computation of Information Rates for Channels With Memory
7F46F29A	Closing the Gap in the Capacity of Wireless Networks Via Percolation Theory
765F4BAC	A unified algorithm for elementary functions
591878BC	Efficient Proofs that a Committed Number Lies in an Interval
7D082E86	N-shift cross-orthogonal sequences
78329299	The HiPAC project: combining active databases and timing constraints
809147A7	Randomized rumor spreading
7DCE86B4	iMAP: discovering complex semantic matches between database schemas
85C52F48	Computer architecture: a quantitative approach
7D141E05	Multilevel codes: theoretical concepts and practical design rules
7F34D158	Separation of duty in role-based environments
7D115A04	A control-theoretic approach to flow control
64206AD3	K * : An Instance-based Learner Using an Entropic Distance Measure
805C3A70	Measurement, modeling, and analysis of a peer-to-peer file-sharing workload
7EA7B780	A study of active queue management for congestion control
7C37E051	Improving mobile internet usability
7DD467E6	Bounding the lifetime of sensor networks via optimal role assignments
7F188B1C	Novelty and diversity in information retrieval evaluation
7CCD7FB2	How and why people Twitter: the role that micro-blogging plays in informal communication at work
7E5601AE	The Google file system
6F29391A	Efficient retrieval of similar time sequences under time warping
7DC0ADEE	The cascade-correlation learning architecture
778C3A18	Temporal logics in AI: semantical and ontological considerations
7A15977F	A Random Linear Network Coding Approach to Multicast
055B1E72	Deriving a Large-Scale Taxonomy from Wikipedia
7FBE0944	Making paths explicit in the Scout operating system
7AE26D68	Software factories: assembling applications with patterns, models, frameworks and tools
807AF217	DeCAF: A Deep Convolutional Activation Feature for Generic Visual Recognition
7CF083FF	Spatial query processing in an object-oriented database system
7EA358F0	Automatically Generating Extraction Patterns from Untagged Text
7FCE5666	Blind adaptive multiuser detection
775E0314	Hierarchical Cooperation Achieves Optimal Capacity Scaling in Ad Hoc Networks
76380314	The use of design descriptions in automated diagnosis
7E12F834	Memory access scheduling
80EDA9F6	A scalable content-addressable network
04B3C049	Mobile networking for smart dust
7E2F956F	Service capacity of peer to peer networks
7F590CD7	A study of smoothing methods for language models applied to Ad Hoc information retrieval
75330E6D	Bagging, boosting, and C4.S
7F2BDF0C	Safe and effective fine-grained TCP retransmissions for datacenter communication
7E56AC7B	A data locality optimizing algorithm
7D222B3E	Learning user interaction models for predicting web search result preferences
78655A9D	Designing file systems for digital video and audio
7D0A4058	Flip-N-Write: a simple deterministic technique to improve PRAM write performance, energy and endurance
7DC5BF29	Probabilistic frame-based systems
78A0062C	Dynamic critical-path scheduling: an effective technique for allocating task graphs to multiprocessors
6678B2D0	Genetic Algorithms for Tracking Changing Environments
757CCE1D	Link prediction and path analysis using Markov chains
78B509F0	Probability, Frequency and Reasonable Expectation
77C22B84	Bounded-width polynomial-size branching programs recognize exactly those languages in NC 1
781FA0C6	Information retrieval system evaluation: effort, sensitivity, and reliability
80E2DE36	SafetyNet: improving the availability of shared memory multiprocessors with global checkpoint/recovery
7D30F20A	Just talk to me: a field study of expertise location
71E29072	Design Patterns for Object-Oriented Software Development
7D473784	Empirical evaluation of the tarantula automatic fault-localization technique
7DB2B0B4	Learning to rank: from pairwise approach to listwise approach
7B6DB2E1	Collaborative filtering with privacy via factor analysis
808F0B57	Valgrind: a framework for heavyweight dynamic binary instrumentation
80022A1A	What, where and who? Classifying events by scene and object recognition
7D787B39	On the characteristics and origins of internet flow rates
7E867B34	Super-resolution from a single image
7C2CC3F3	XPath queries on streaming data
808C1F83	Packet Routing in Dynamically Changing Networks: A Reinforcement Learning Approach
7BD17337	A framework for reducing the cost of instrumented code
7D9779F2	Optimal suffix tree construction with large alphabets
