7FB4861E	AdaRank: a boosting algorithm for information retrieval
80E0B11D	Changes in use and perception of facebook
80647505	The duality of memory and communication in the implementation of a multiprocessor operating system
7CE3F6D0	On-Chip Interconnection Architecture of the Tile Processor
750271E9	Computationally private information retrieval with polylogarithmic communication
817955D6	The Raw microprocessor: a computational fabric for software circuits and general-purpose programs
797A89AF	Multiplying matrices faster than coppersmith-winograd
7ED5ED5E	Wireless sensor networks for habitat monitoring
7D107DC1	An Analysis of Wireless Network Coding for Unicast Sessions: The Case for Coding-Aware Routing
7C275EE8	Issues in the design of computer support for co-authoring and commenting
7939A4C6	Design and implementation of the idemix anonymous credential system
810E63A9	Model-driven Development of Complex Software: A Research Roadmap
82EC8D2B	Predicting the semantic orientation of adjectives
77D83230	Mining time-changing data streams
79C3CD08	Online association rule mining
7ED6A43B	Linear multiuser receivers: effective interference, effective bandwidth and user capacity
79B17C36	Clustering Categorical Data: An Approach Based on Dynamical Systems
5CDAA5B6	Our data, ourselves: privacy via distributed noise generation
80D16707	Inference networks for document retrieval
7D711159	A Note on the Secrecy Capacity of the Multiple-Antenna Wiretap Channel
7EE8E6D3	Limits of instruction-level parallelism
7CF78F74	Efficient exact set-similarity joins
8031AE50	On the bursty evolution of blogspace
0019ED21	Algebraic Attacks on Stream Ciphers with Linear Feedback
767E699B	Concept based query expansion
5A948626	Readings in model-based diagnosis
7D37F43F	A statistical theory of target detection by pulsed radar
7C03F06E	Fast vertical mining using diffsets
78BA5ABB	LIME: Linda meets mobility
5C36F4D8	Stable Function Approximation in Dynamic Programming
7CC4BE9E	Efficient scheduling algorithms for real-time multiprocessor systems
80A67FAC	Counterexample-guided abstraction refinement
7D68DB4B	Designing a super-peer network
7F2B545F	Pizza into Java: Translating theory into practice
7E7E9AAB	BLINC: multilevel traffic classification in the dark
807115EF	Map-reduce-merge: simplified relational data processing on large clusters
7ACD60FE	Real-time human pose recognition in parts from single depth images
7983CDE6	The Z 4 -linearity of Kerdock, Preparata, Goethals, and related codes
79E4A7FC	Next century challenges: scalable coordination in sensor networks
78726FD4	Consistent hashing and random trees: distributed caching protocols for relieving hot spots on the World Wide Web
7DB663BC	Research Directions in Requirements Engineering
862B7727	Learning Bayesian Networks
814D9F9D	Improving pseudo-relevance feedback in web information retrieval using web page segmentation
7990E0E1	Learning Boolean concepts in the presence of many irrelevant features
603131BB	Mercator: A scalable, extensible Web crawler
5A5ECA8A	Efficient Password-Authenticated Key Exchange Using Human-Memorable Passwords
5B81DB96	The SLAM Toolkit
7CF5A790	Algorithms to accelerate multiple regular expressions matching for deep packet inspection
7E6E253B	Finding predominant word senses in untagged text
8070CD73	Participatory Design: Issues and Concerns
8114FC17	Joint latent topic models for text and citations
8047D726	Answering queries using views: A survey
7B132B81	Mining frequent patterns without candidate generation
7D0F4DF1	Combination of multiple classifiers using local accuracy estimates
7D1E6537	A deductive model of belief
58F7ACD6	Deriving Production Rules for Constraint Maintainance
7346CADE	Maximum Entropy Markov Models for Information Extraction and Segmentation
7CF2C48D	Explorations in engagement for humans and robots
816E04F7	Capacity and delay tradeoffs for ad hoc mobile networks
77D3B296	Never Walk Alone: Uncertainty for Anonymity in Moving Objects Databases
81288728	ULDBs: databases with uncertainty and lineage
7ADB99B3	Lessons from the Netflix prize challenge
75E26C7F	A NonStop kernel
7FC9BE50	Paraphrasing with bilingual parallel corpora
81270EFF	A spectral technique for correspondence problems using pairwise constraints
7E8AA98D	PortLand: a scalable fault-tolerant layer 2 data center network fabric
7B81FC6C	On the asymptotic convergence of B-spline wavelets to Gabor functions
7E43C840	Robust and fast similarity search for moving object trajectories
7E0C33CE	Myrinet: a gigabit-per-second local area network
7DFB378C	NoC synthesis flow for customized domain specific multiprocessor systems-on-chip
8078BCE1	Predicting inter-thread cache contention on a chip multi-processor architecture
75769423	An integrated experimental environment for distributed systems and networks
81012E05	Learning to Hash with Binary Reconstructive Embeddings
768E628D	Eigenvalues and graph bisection: An average-case analysis
5C31E668	Practical identity-based encryption without random oracles
5D49BE56	Detecting format string vulnerabilities with type qualifiers
7E313885	Distance Metric Learning with Application to Clustering with Side-Information
7FA8318E	Comparing clusterings: an axiomatic view
7FA1B1E4	Object categorization by learned universal visual dictionary
816A817B	Optimization of Object-Oriented Programs Using Static Class Hierarchy Analysis
7DE53F21	Stuff I've seen: a system for personal information retrieval and re-use
5C3DEA38	Topic and role discovery in social networks
75FC25F4	Query expansion using local and global document analysis
7B44FCDF	A new achievable rate region for the interference channel
7B8D4E7C	Solving shape-analysis problems in languages with destructive updating
7D0CC8AB	MiniCon: A scalable algorithm for answering queries using views
7FDDF61C	Interconnections in Multi-Core Architectures: Understanding Mechanisms, Overheads and Scaling
780D41CC	Topical locality in the Web
7F943FA1	A broadcast approach for a single-user slowly fading MIMO channel
80719D2B	Spatio-temporal relationship match: Video structure comparison for recognition of complex human activities
793383A0	The FERET evaluation methodology for face-recognition algorithms
7DD8D8BE	CubeSVD: a novel approach to personalized Web search
7E6B094E	On Subjective Measures of Interestingness in Knowledge Discovery
7636C9DB	Causal model progressions as a foundation for intelligent learning environments
80EA4B91	Parallelism-Aware Batch Scheduling: Enhancing both Performance and Fairness of Shared DRAM Systems
767127D7	Capacity bounds via duality with applications to multiple-antenna systems on flat-fading channels
793894B4	SPINS: security protocols for sensor networks
0A088B47	Learning Limited Dependence Bayesian Classifiers
7A6D1235	Short text classification in twitter to improve information filtering
77A6B8EC	Measurements of a distributed file system
7CA0A78F	Non-malleable cryptography
798D4ADB	Connectivity properties of a packet radio network model
7DF4BB99	3D finite difference computation on GPUs using CUDA
5E12B99F	Determining optical flow
7DF3BABF	Target-dependent Twitter sentiment classification
7E38E7BF	Mean shift based clustering in high dimensions: a texture classification example
7FF1367E	Probabilistic boosting-tree: learning discriminative models for classification, recognition, and clustering
7F22CDDE	On the optimal placement of web proxies in the Internet
7D98DC39	A survey on content-based retrieval for multimedia databases
7D144542	The Complexity of Connectivity in Wireless Networks
7D62E4ED	EM algorithms for PCA and SPCA
6F01F1F4	PRISM 4.0: Verification of Probabilistic Real-time Systems
7F156E63	Accurate GSM Indoor Localization
7EE96F12	The second release of the RASP system
7DC15F0E	Is that you? Metric learning approaches for face identification
7ECA2159	A support vector method for optimizing average precision
01A45A27	Reexamining the cluster hypothesis
80160FEB	Caching strategies in on-demand routing protocols for wireless ad hoc networks
7A02AC09	The strength of weak learnability
7F71D254	Fast transparent migration for virtual machines
0BDF3020	Pengi: an implementation of a theory of activity
80E1D3FD	Information flow control for standard OS abstractions
5CB759B9	Universal Plans for Reactive Robots in Unpredictable Environments
59681919	Optimal asymmetric encryption--how to encrypt with rsa
7DCDADB1	Shoring up persistent applications
801AD936	Space-efficient static trees and graphs
7D3C5E23	Human mobility, social ties, and link prediction
8148DDB1	Finding nearest neighbors in growth-restricted metrics
806F6C2A	Learning to match and cluster large high-dimensional data sets for data integration
7D08A082	Optimistic parallelism requires abstractions
7F6B5077	Secret-ballot receipts: True voter-verifiable elections
86293062	Computer-generated pen-and-ink illustration
7FA3C2C6	SHARP: an architecture for secure resource peering
7806CE63	Is mutation an appropriate tool for testing experiments?
0C2F4455	CoolStreaming/DONet: A Data-Driven Overlay Network for Efficient Live Media Streaming
7B311752	Compositional modeling: finding the right model for the job
8093CD23	Maximum Likelihood Estimation of Intrinsic Dimension
816AE70D	Minimum-cost multicast over coded packet networks
7E6A60CC	Ethane: taking control of the enterprise
6B349A9F	Evaluating 2-DNF formulas on ciphertexts
7EEA4197	Efficient algorithms for mining outliers from large data sets
78896928	A new multilevel coding method using error-correcting codes
803A946D	Conditional Random Fields for Object Recognition
7D5568E9	Automatic identification of word translations from unrelated English and German corpora
7D5CB881	Hide and seek: an introduction to steganography
7EC9950E	The tractability of subsumption in frame-based description languages
764B047A	Applications of a planar separator theorem
7CF8F77D	A Biologically Inspired System for Action Recognition
80A2E3C7	Tile size selection using cache organization and data layout
77980D6E	Completeness theorems for non-cryptographic fault-tolerant distributed computation
800FA6F1	Signature schemes based on the strong RSA assumption
7E2741F2	Rete: A fast algorithm for the many pattern/many object pattern match problem
7DA86887	Splitting the organization and integrating the code: Conway's law revisited
7DB1D3F1	A "flight data recorder" for enabling full-system multiprocessor deterministic replay
7B0F0125	Distributional clustering of words for text classification
7DFBC352	The Tradeoffs of Large Scale Learning
7673602A	Synchronizing a database to improve freshness
7E11EE40	Efficient erasure correcting codes
7D4D0C04	Approximation algorithms for scheduling unrelated parallel machines
83F0265A	Performance comparison of two on-demand routing protocols for ad hoc networks
7F6D81E1	Random self-reducibility and zero knowledge interactive proofs of possession of information
810F5D56	A generalized definition of rough approximations based on similarity
81FC6200	Banyan networks for partitioning multiprocessor systems
7D3945AA	Model-based tracking of self-occluding articulated objects
7D2D6CDC	Ensembling neural networks: many could be better than all
5B19D5AD	Constraint propagation algorithms for temporal reasoning
81DA78BC	An image synthesizer
7B9A7E21	Evaluating evaluation measure stability
5CFD2311	Differential Power Analysis in the Presence of Hardware Countermeasures
80BA07CF	De-anonymizing Social Networks
7B6D7831	A support vector method for multivariate performance measures
7F2BDF0C	Safe and effective fine-grained TCP retransmissions for datacenter communication
856EB163	The X-tree: an index structure for high-dimensional data
7F75D571	A practical guide for using statistical tests to assess randomized algorithms in software engineering
7D3ACD98	An enhanced representation of time series which allows fast and accurate classification, clustering and relevance feedback
7EE9B453	LETOR: Benchmark Dataset for Research on Learning to Rank for Information Retrieval
78805228	On the logic of iterated belief revision
80FF0812	A fast Fourier transform compiler
7D3A13B9	Web document clustering: a feasibility demonstration
8060F165	Efficient pattern matching over event streams
85E8BF88	Proceedings of the 30th annual ACM/IEEE international symposium on Microarchitecture
7E441FB7	Learning a Distance Metric from Relative Comparisons
80C7E7C8	Robust Monte Carlo localization for mobile robots
759E83EF	Canonical labeling of graphs
7CF345AE	Using proximity and quantized RSS for sensor localization in wireless networks
809D3241	Fisher Discrimination Dictionary Learning for sparse representation
7C8CACD1	Linear pattern matching algorithms
801277CB	Mining frequent itemsets with convertible constraints
773732F2	Mining association rules with multiple minimum supports
7ECFF8F8	Generalized Hamming weights for linear codes
7E79E0F5	Capacity bounds and power allocation for wireless relay channels
7CD34DC9	McRT-STM: a high performance software transactional memory system for a multi-core runtime
7E7D1154	Achieving single channel, full duplex wireless communication
7F601B8C	Solving Combinatorial Auctions Using Stochastic Local Search
75CBFFB6	A truth maintenance system
805C0926	Dependence based prefetching for linked data structures
81510553	A learning theory approach to non-interactive database privacy
80272380	Adapting to network and client variability via on-demand dynamic distillation
7AEBC021	Information retrieval as statistical translation
7FBB8159	A scalable application placement controller for enterprise data centers
7BE3D27B	A performance evaluation of four parallel join algorithms in a shared-nothing multiprocessor environment
7DFD496F	Transactional memory: architectural support for lock-free data structures
587FF480	The nonlinear nature of plans
79C73C85	Abstract interpretation: a unified lattice model for static analysis of programs by construction or approximation of fixpoints
80450BDF	Differential destination multicast-a MANET multicast routing protocol for small groups
5F32BFFF	An Efficient Algorithm for Mining Association Rules in Large Databases
7D1D3C0E	Dynamic power management for portable systems
7FFDD071	The theory of hybrid automata
7F2DB25C	An introduction to matched filters
80FEFFB6	Small-World Phenomena and the Dynamics of Information
813602CD	EROS: a fast capability system
787B293E	Planning with constraints (MOLGEN: Part 1)
7D504785	On distances in uniformly random networks
7E62345B	The capacity of the Gaussian interference channel under strong interference (Corresp.)
7E2244D7	System level analysis of fast, per-core DVFS using on-chip switching regulators
7D082E86	N-shift cross-orthogonal sequences
7B013CF6	A pyramid vector quantizer
5CFD5936	Correlation-based Feature Selection for Discrete and Numeric Class Machine Learning
7916BF0F	Fully homomorphic encryption using ideal lattices
76F81371	LUSTRE: a declarative language for real-time programming
7E8EF2E4	Clustering data streams: Theory and practice
5BD4FE58	Robot Learning From Demonstration
775E0314	Hierarchical Cooperation Achieves Optimal Capacity Scaling in Ad Hoc Networks
80FB09B8	Multicast-based inference of network-internal loss characteristics
770435EE	Scatter/Gather: a cluster-based approach to browsing large document collections
77B04970	A new theory of deadlock-free adaptive routing in wormhole networks
09274292	Experience with Predicate Abstraction
809A08C4	Diagnosing network-wide traffic anomalies
8077B2DE	Thumbs up or thumbs down?: semantic orientation applied to unsupervised classification of reviews
818D5AC6	Models of light reflection for computer synthesized pictures
775BBF9B	Some complexity questions related to distributive computing(Preliminary Report)
7C55ADC9	A sequential algorithm for training text classifiers
7FD12235	Kalman filtering in two dimensions
803CDEA0	Database security - concepts, approaches, and challenges
80B7E63A	Power efficient processor architecture and the cell processor
75E8C240	A coding theorem for the discrete memoryless broadcast channel
7DF5FD24	Scalable collaborative filtering using cluster-based smoothing
80DEAD27	Routing in a delay tolerant network
7D188740	Querying and mining of time series data: experimental comparison of representations and distance measures
7E8D899C	Statistical bandwidth sharing: a study of congestion at flow level
813A365D	The multikernel: a new OS architecture for scalable multicore systems
7D1968DC	Computing simulations on finite and infinite graphs
80DCD467	Semi-automatic generation of transfer functions for direct volume rendering
77B21218	Sound and precise analysis of web applications for injection vulnerabilities
7D9CBE90	A policy description language
7E293DA4	A universal lattice code decoder for fading channels
7B6FC456	Global optimizations for parallelism and locality on scalable parallel machines
7C28A749	Minimal probing: supporting expensive predicates for top-k queries
7B8FCD44	Collaborative location and activity recommendations with GPS history data
7FF6C5A3	An empirical study of operating systems errors
7D3B18AB	Preventing Location-Based Identity Inference in Anonymous Spatial Queries
7FD27811	A scalable distributed information management system
7600BD57	A maximum entropy approach to species distribution modeling
7D2702F8	Adaptive filters for continuous queries over distributed data streams
800AE64C	Power-saving protocols for IEEE 802.11-based multi-hop ad hoc networks
7D1F7697	A dynamic bayesian network click model for web search ranking
8025345E	Mobile computing and databases-a survey
7DD3E4A4	Toward Automated Dynamic Malware Analysis Using CWSandbox
7F198FDF	Interval-based conceptual models for time-dependent multimedia data
7663F7B5	Integrating user-perceived quality into Web server design
7D0347D3	Two-Dimensional Linear Discriminant Analysis
7FF8E8D5	Identification of coordination requirements: implications for the Design of collaboration and awareness tools
7F9D9324	Architecture and evaluation of an unplanned 802.11b mesh network
7DA478DE	Erasure-coding based routing for opportunistic networks
7ED90BF1	The Gaussian wire-tap channel
7BF28C40	Pors: proofs of retrievability for large files
804C4CA3	Smart Memories: a modular reconfigurable architecture
7E8B735E	An efficient approximation scheme for the one-dimensional bin-packing problem
7797AADC	A rate-splitting approach to the Gaussian multiple-access channel
768C9F79	Exploiting hardware performance counters with flow and context sensitive profiling
7CDBA7E0	Weighted Association Rule Mining using weighted support and significance framework
5AE12690	Bayesian classification (AutoClass): theory and results
814C2116	A logic for reasoning about probabilities
0224450D	The Frame Problem and Knowledge-Producing Actions
78A31BCB	A taxonomy of computer worms
7FCDDDD9	Combined array processing and space-time coding
5AFF7B4C	K-Nearest Neighbor Search for Moving Query Point
7FF3F3FE	Iterative decoding of binary block and convolutional codes
805C2B7E	A model of queries for object-oriented databases
7FBFEF23	Improving direct-mapped cache performance by the addition of a small fully-associative cache and prefetch buffers
76DF38DF	Monitoring and early warning for internet worms
090D4166	Rule Discovery from Time Series
7FC18ED2	Proof verification and hardness of approximation problems
0B179CCE	Topological mapping for mobile robots using a combination of sonar and vision sensing
799A5A1E	Association rules over interval data
7DDF92DE	A new memory monitoring scheme for memory-aware scheduling and partitioning
7DEC3218	Video-on-demand broadcasting protocols: a comprehensive study
7F2D1C7F	Effective static race detection for Java
5859151D	Timing Assumptions and Verification of Finite-State Concurrent Systems
5E3B4C41	Efficient Progressive Skyline Computation
7E11C662	The Effect of Fading, Channel Inversion, and Threshold Scheduling on Ad Hoc Networks
7CAFDADF	Bit-serial Reed - Solomon encoders
772BA642	A robust and scalable clustering algorithm for mixed type attributes in large database environment
7D0A7E94	Feature selection for SVMs
7D013394	Information geometry on hierarchy of probability distributions
7CEE121E	Adaptive web search based on user profile constructed without any effort from users
7BD58D11	Principles of OBJ2
7DC493AA	Graph indexing: a frequent structure-based approach
803824E0	Analyzing and comparing Montgomery multiplication algorithms
7EF4E177	Theoretical limitations on the transmission of data from analog sources
8148D41F	Experiences with an interactive museum tour-guide robot
702E63CB	Towards a Better Understanding of Context and Context-Awareness
7D2490F0	Query expansion by mining user logs
76EFC96C	Pattern recognition and reading by machine
7F11AF22	Monte Carlo localization: efficient position estimation for mobile robots
832589BA	GAMMA¡ªa high performance dataflow database machine
7D106BDB	Dynamic thermal management for high-performance microprocessors
7A610F3A	On-line selection of discriminative tracking features
5D664A8E	The Evolution of the Web and Implications for an Incremental Crawler
763158A9	Bitmap index design and evaluation
7600598B	EDUTELLA: a P2P networking infrastructure based on RDF
585D77D3	Algorithms for Materialized View Design in Data Warehousing Environment
7E339AE3	Unifying user-based and item-based collaborative filtering approaches by similarity fusion
7DAE1455	MAFIA: a maximal frequent itemset algorithm for transactional databases
7A44C01F	Integration and synchronization of input modes during multimodal human-computer interaction
7EB120E7	Algorithms, games, and the internet
785F46EF	Passage-level evidence in document retrieval
76FDD79D	Non-monotonic logic I
7EE504A4	Practical, real-time, full duplex wireless
8092204D	COMA: a system for flexible combination of schema matching approaches
7CEFFCC9	Design of multiple description scalar quantizers
081BF805	Self-calibration from multiple views with a rotating camera
7F1D48F5	Detecting computer and network misuse through the production-based expert system toolset (P-BEST)
00404EAB	Systematic mapping studies in software engineering
7E6F9BFE	Enabling conferencing applications on the internet using an overlay muilticast architecture
7527F421	An analysis of first-order logics of probability
7F621B42	Walking in Facebook: A Case Study of Unbiased Sampling of OSNs
76DE508E	A head-mounted three dimensional display
7784BFFB	Balancing histogram optimality and practicality for query result size estimation
7DE2E828	Privacy-preserving distributed mining of association rules on horizontally partitioned data
7E4B84E2	SIFF: a stateless Internet flow filter to mitigate DDoS flooding attacks
791D64E1	The structuring of systems using upcalls
7BF72FD1	The anatomy of a context-aware application
80E9B5C8	The geometry of innocent flesh on the bone: return-into-libc without function calls (on the x86)
808539BD	Wireless Information-Theoretic Security
7D73E9C0	Key agreement in dynamic peer groups
7FBAC97D	Making data structures persistent
6EDB16FA	Towards mobile cryptography
8178EE71	Mining the most interesting rules
7C77BB31	Replication in the harp file system
7DF1CFC5	The grid protocol: a high performance scheme for maintaining replicated data
7FC05013	Web data extraction based on partial tree alignment
5AB96D5F	New techniques for dual system encryption and fully secure HIBE with short ciphertexts
85DE64DF	Computation over multiple-access channels
7D3F7A79	A semantics of multiple inheritance.
5A2E00BA	Coding for Errors and Erasures in Random Network Coding
5A53F24A	Support Vector Machine Active Learning with Application sto Text Classification
75FB5F0D	Interference Alignment and Degrees of Freedom of the $K$ -User Interference Channel
0BC21CDC	Learning dictionaries for information extraction by multi-level bootstrapping
6CA95906	From Timed to Hybrid Systems
7F876047	Learning to classify text from labeled and unlabeled documents
7E2B9854	A study on convolution kernels for shallow semantic parsing
7E12AF54	MediaBench: a tool for evaluating and synthesizing multimedia and communicatons systems
807FFD66	Geometric context from a single image
80109F28	Learning to map between ontologies on the semantic web
76E4F8CB	Fluid-based analysis of a network of AQM routers supporting TCP flows with an application to RED
80FAA62D	Staggered striping in multimedia information systems
7EB98697	Practical Byzantine fault tolerance
7B06F8A9	Patterns of contact and communication in scientific research collaboration
76C60499	How circuits work
7F70E674	Recognizing action at a distance
7D174948	Generalized Belief Propagation
75613ED8	Accurate activity recognition in a home setting
7F3B2BC5	Explaining collaborative filtering recommendations
58E27AEF	The ghost in the browser analysis of web-based malware
85C52F48	Computer architecture: a quantitative approach
7EFD3469	Execution monitoring of security-critical programs in distributed systems: a specification-based approach
77FAF534	Memory-efficient algorithms for the verification of temporal properties
7AF195F6	Packet classification on multiple fields
80DD015B	XGrind: a query-friendly XML compressor
811B7FAD	Gaussian process dynamical models
7CECDB78	BIRCH: an efficient data clustering method for very large databases
8633A65F	Using program slicing in software maintenance
5AE2C847	On Indefinite Databases and the Closed World Assumption
81504422	The gamma database machine project
7DDCB494	Mutual information and minimum mean-square error in Gaussian channels
7F1D637A	Sensor positioning in wireless ad-hoc sensor networks using multidimensional scaling
7616C000	Authoritative sources in a hyperlinked environment
807CA051	DBMSs on a Modern Processor: Where Does Time Go?
7B15399A	On-line new event detection and tracking
7CA36E8A	The Java memory model
0131A30F	Fuzzy Logic Synthesis with Genetic Algorithms
80B67FCD	Model-based evaluation: from dependability to security
7D95DAF1	A system and language for building system-specific, static analyses
7CA5B639	Collaboration using multiple PDAs connected to a PC
776C68A5	Receipt-free secret-ballot elections (extended abstract)
7EAAFA5F	A self-configuring RED gateway
7F570770	Challenges: an application model for pervasive computing
0C212D18	Provably secure password-authenticated key exchange using Diffie-Hellman
7D2EF882	An updated table of minimum-distance bounds for binary linear codes
7AB99336	A comparison of classifiers and document representations for the routing problem
7F2AF16F	Random waypoint considered harmful
807AF217	DeCAF: A Deep Convolutional Activation Feature for Generic Visual Recognition
7E9ECAF3	Analysis of multiresolution image denoising schemes using generalized Gaussian and complexity priors
7D9432BA	Channel Coding Rate in the Finite Blocklength Regime
80AE91D8	SMARTS: accelerating microarchitecture simulation via rigorous statistical sampling
7FAF24C6	Hypergraph-partitioning-based decomposition for parallel sparse-matrix vector multiplication
8010DDE8	Design principles for intelligent environments
7E9C3DCF	Topic-sensitive PageRank: a context-sensitive ranking algorithm for Web search
07ACA3A2	Generating production rules from decision trees
7B040B8A	Hierarchical classification of Web content
6D809E06	Publicly verifiable secret sharing
7F0745BF	Cryptographic key generation from voice
7EAF03D4	Adapting ranking SVM to document retrieval
80A779A3	VirtualPower: coordinated power management in virtualized enterprise systems
5BFD6FC8	Data Mining of User Navigation Patterns
81719B17	Discovering object categories in image collections
863686C2	The Temporal Logic of Programs
7D520407	ATOMIC BROADCAST: FROM SIMPLE MESSAGE DIFFUSION TO BYZANTINE AGREEMENT
707FA05D	Finding and Reproducing Heisenbugs in Concurrent Programs
7698C5AB	The action workflow approach to workflow management technology
787D3E7A	Linear resolution with selection function
7E778ADE	BATON: a balanced tree structure for peer-to-peer networks
5A049EC6	Load shedding in a data stream manager
80C76DF9	Random projection-based multiplicative data perturbation for privacy preserving distributed data mining
8049D71D	Self-Tuning Spectral Clustering
7E583128	A model for asynchronous reactive systems and its application to secure message transmission
80C9116C	Mining and summarizing customer reviews
7D12D92A	On the optimality of solutions of the max-product belief-propagation algorithm in arbitrary graphs
7E192F20	Stochastic models for the Web graph
6E40A1A0	Toward Optimal Feature Selection
7F806204	Design Guidelines for Maximizing Lifetime and Avoiding Energy Holes in Sensor Networks with Uniform Distribution and Uniform Reporting
7EE843D4	Data-driven discovery of quantitative rules in relational databases
7822DE50	Mining data records in Web pages
7732E79C	Near-optimal sensor placements in Gaussian processes
7EE3D257	Clustering by compression
5D5B0E1B	Location-Aware Information Delivery with ComMotion
7D674242	Minos: Control Data Attack Prevention Orthogonal to Memory Model
792B85E2	Geometric intersection problems
76B57A6D	N degrees of separation: multi-dimensional separation of concerns
7882CE72	Promises: linguistic support for efficient asynchronous procedure calls in distributed systems
76EE2C33	Optimistic protocols for fair exchange
78BA132B	Fast planning through planning graph analysis
813FE5B7	Interference Alignment and the Degrees of Freedom of Wireless $X$ Networks
7F03D2A7	Grammar-based codes: a new class of universal lossless source codes
78F865C2	Re-place-ing space: the roles of place and space in collaborative systems
7EFC3A7B	Efficient authentication and signing of multicast streams over lossy channels
8055B120	The filter cache: an energy efficient memory structure
7D933C6B	On the capacity of MIMO relay channels
7CD43635	Subject-oriented programming: a critique of pure objects
786FADE0	Join synopses for approximate query answering
81FB05FF	Linear cryptanalysis method for DES cipher
7D225E67	Large scale terrain visualization using the restricted quadtree triangulation
81179ED5	Simulation-Based Computation of Information Rates for Channels With Memory
7D5E4BD8	Zigzag decoding: combating hidden terminals in wireless networks
7E242C15	Effective compiler support for predicated execution using the hyperblock
7D2DAD4E	Group formation in large social networks: membership, growth, and evolution
7D4B38C3	Clock rate versus IPC: the end of the road for conventional microarchitectures
7D1D1375	MACAW: a media access protocol for wireless LAN's
800853F4	Beyond the point cloud: from transductive to semi-supervised learning
7AB0D9DC	Data Security in the World of Cloud Computing
7E8B78CB	Enabling Public Auditability and Data Dynamics for Storage Security in Cloud Computing
7991E772	The round complexity of secure protocols
80EA3355	Capturing, indexing, clustering, and retrieving system history
7B26408C	Sorting on a mesh-connected parallel computer
7D5CAA65	A dynamic multithreading processor
801440B4	A measurement-based admission control algorithm for integrated services packet networks
7F411664	On peer-to-peer media streaming
7C55E7CA	Question classification using support vector machines
7EACF3BB	Design challenges of technology scaling
7B413A61	Object-oriented type inference
7F39A4AF	Principles of transaction-oriented database recovery
80CF447B	Maintaining data privacy in association rule mining
7B5A0CC5	End-to-end packet delay and loss behavior in the internet
79B9D109	Attribute based data sharing with attribute revocation
785D0B56	A theory of the learnable
7D7E73C7	An HOG-LBP human detector with partial occlusion handling
807D4777	Immediate-head parsing for language models
76109E31	Maximum likelihood estimation for multivariate observations of Markov sources
797DB4B6	Integration of heterogeneous databases without common domains using queries based on textual similarity
7D64ABE1	Sum capacity of the vector Gaussian broadcast channel and uplink-downlink duality
813C8139	Coset codes. II. Binary lattices and related codes
8088C627	Entropy-based algorithms for best basis selection
7CE8C63D	Java security: from HotJava to Netscape and beyond
80D87545	Minimizing bandwidth requirements for on-demand data delivery
7A2FF337	Extensible security architectures for Java
7F554D80	A decentralized model for information flow control
80262A56	RacerX: effective, static detection of race conditions and deadlocks
7F108C9B	Ranking on Data Manifolds
81148842	Scheduling multithreaded computations by work stealing
7FF1AC77	Collaborative plans for complex group action
80D00D5A	Extrapolation methods for accelerating PageRank computations
7F23F3AB	A modular approach to key safeguarding
786C0F3D	A general formula for channel capacity
7D31D2BC	Alternative interest measures for mining associations in databases
638E3238	Fast Effective Rule Induction
8474A684	Geography-informed Energy Conservation for Ad Hoc Routing
80557CED	Link scheduling in polynomial time
7FCAF5E9	Broadcast channels with confidential messages
7536B00A	DTN routing as a resource allocation problem
7F765026	Location-based activity recognition using relational Markov networks
7D25FAFE	Uncertainty principles and ideal atomic decomposition
7DCAC7DD	Learning to cluster web search results
7D71EC4A	Characterization of failures in an IP backbone
81EBBD0C	Extending the database relational model to capture more meaning
80F946E9	Lockup-free instruction fetch/prefetch cache organization
7E65981A	Detecting change in data streams
81FD681B	Temporal constraint networks
7E0547D8	Android permissions demystified
7EAC7DD0	Partition based spatial-merge join
8165DD41	A framework for clustering evolving data streams
7DF03CE5	Who says what to whom on twitter
58DF6A89	Efficient Algorithms for Model Checking Pushdown Systems
858DCE27	MAFIA: A maximal frequent itemset algorithm for transactional databases
7E45B831	Realistic and Efficient Multi-Channel Communications in Wireless Sensor Networks
7877516B	TCP westwood: Bandwidth estimation for enhanced transport over wireless links
85E5D833	The power of two choices in randomized load balancing
7F91BD18	Limits on super-resolution and how to break them
78CA1AD0	Two algorithms for maintaining order in a list
7D847131	Network information flow
787F6788	A dichromatic framework for balanced trees
7A80CD9B	Early application identification
7CF45FA6	Trading group theory for randomness
7F204042	Maximum Margin Clustering
7EAFBAF2	An effective hybrid transactional memory system with strong isolation guarantees
7A75FF81	Regression-based latent factor models
5F38683E	Practical Skew Handling in Parallel Joins
7054D090	A data mining framework for building intrusion detection models
7F45B457	Bandera: extracting finite-state models from Java source code
58713DA5	Query Learning with Large Margin Classifiers
59CA0B49	Competitive Environments Evolve Better Solutions for Complex Tasks
75A7AD1D	Improved statistical alignment models
7D9D6097	Quantization index modulation: a class of provably good methods for digital watermarking and information embedding
78394462	XmdvTool: integrating multiple methods for visualizing multivariate data
75EF8D28	Active learning using pre-clustering
80DC835F	Resolving ambiguity for cross-language retrieval
7E96B5ED	A new approach to the maximum flow problem
80DF1E00	Top-down specialization for information and privacy preservation
7E015B04	New criteria for blind deconvolution of nonminimum phase systems (channels)
7D5FC4CD	A layered naming architecture for the internet
810FA553	Relational Databases for Querying XML Documents: Limitations and Opportunities
7E2AD453	Tree algorithms for packet broadcast channels
